Wavelength (nm);% Transmission
1813.4;79.01326352
1813.6;78.92234848
1813.8;78.81338851
1814;78.70457897
1814.2;78.59591965
1814.4;78.48741035
1814.6;78.37905085
1814.8;78.27084096
1815;78.16278046
1815.2;78.05486915
1815.4;77.94710682
1815.6;77.83949326
1815.8;77.73202828
1816;77.62471166
1816.2;77.51754321
1816.4;77.41052271
1816.6;77.32145183
1816.8;77.21470206
1817;77.10809966
1817.2;77.01937676
1817.4;76.91304403
1817.6;76.82454557
1817.8;76.73614894
1818;76.63020723
1818.2;76.54203421
1818.4;76.45396264
1818.6;76.36599241
1818.8;76.29568912
1819;76.207901
1819.2;76.1202139
1819.4;76.05013687
1819.6;75.98012435
1819.8;75.89269934
1820;75.82283176
1820.2;75.7530285
1820.4;75.70071823
1820.6;75.63102739
1820.8;75.57880137
1821;75.50922277
1821.2;75.45708085
1821.4;75.40497495
1821.6;75.35290502
1821.8;75.31821172
1822;75.26620171
1822.2;75.23154832
1822.4;75.19691089
1822.6;75.1622894
1822.8;75.12768386
1823;75.09309425
1823.2;75.07580541
1823.4;75.05852056
1823.6;75.02396279
1823.8;75.02396279
1824;75.00668987
1824.2;75.00668987
1824.4;74.98942093
1824.6;74.98942093
1824.8;74.98942093
1825;75.00668987
1825.2;75.00668987
1825.4;75.02396279
1825.6;75.04123969
1825.8;75.05852056
1826;75.07580541
1826.2;75.11038706
1826.4;75.14498464
1826.6;75.17959815
1826.8;75.21422761
1827;75.24887302
1827.2;75.30087105
1827.4;75.35290502
1827.6;75.40497495
1827.8;75.45708085
1828;75.50922277
1828.2;75.57880137
1828.4;75.64844408
1828.6;75.71815097
1828.8;75.78792209
1829;75.8577575
1829.2;75.94514227
1829.4;76.03262769
1829.6;76.1202139
1829.8;76.207901
1830;76.31325887
1830.2;76.40116835
1830.4;76.50679341
1830.6;76.6125645
1830.8;76.71848182
1831;76.84223711
1831.2;76.94847195
1831.4;77.07259824
1831.6;77.19692476
1831.8;77.32145183
1832;77.46401448
1832.2;77.58897239
1832.4;77.73202828
1832.6;77.87534793
1832.8;78.01893183
1833;78.16278046
1833.2;78.30689431
1833.4;78.46934004
1833.6;78.61401911
1833.8;78.77710196
1834;78.94052311
1834.2;79.10428328
1834.4;79.26838317
1834.6;79.45111566
1834.8;79.61593504
1835;79.79946873
1835.2;79.96501076
1835.4;80.14934914
1835.6;80.33411248
1835.8;80.51930173
1836;80.70491789
1836.2;80.90958992
1836.4;81.09610579
1836.6;81.28305162
1836.8;81.48918982
1837;81.6958508
1837.2;81.88417919
1837.4;82.09184189
1837.6;82.30003123
1837.8;82.50874855
1838;82.71799519
1838.2;82.92777249
1838.4;83.13808179
1838.6;83.34892445
1838.8;83.56030182
1839;83.79150674
1839.2;84.00400653
1839.4;84.21704522
1839.6;84.43062419
1839.8;84.66423723
1840;84.8789503
1840.2;85.0942079
1840.4;85.3100114
1840.6;85.54605763
1840.8;85.76300705
1841;85.98050667
1841.2;86.19855787
1841.4;86.43706264
1841.6;86.6562717
1841.8;86.87603668
1842;87.096359
1842.2;87.31724006
1842.4;87.53868129
1842.6;87.76068411
1842.8;87.96299338
1843;88.18607228
1843.2;88.40971692
1843.4;88.61352237
1843.6;88.83825104
1843.8;89.04304436
1844;89.24830978
1844.2;89.45404838
1844.4;89.66026126
1844.6;89.8669495
1844.8;90.07411422
1845;90.2817565
1845.2;90.46904377
1845.4;90.65671957
1845.6;90.8657049
1845.8;91.05420356
1846;91.22208618
1846.2;91.41132415
1846.4;91.60095468
1846.6;91.76984538
1846.8;91.93904748
1847;92.10856154
1847.2;92.27838815
1847.4;92.44852788
1847.6;92.59765746
1847.8;92.76838584
1848;92.91803138
1848.2;93.06791832
1848.4;93.19658526
1848.6;93.34692153
1848.8;93.47597419
1849;93.60520527
1849.2;93.73461501
1849.4;93.86420367
1849.6;93.97233106
1849.8;94.080583
1850;94.18895965
1850.2;94.29746115
1850.4;94.38435233
1850.6;94.4930789
1850.8;94.58015034
1851;94.667302
1851.2;94.73271845
1851.4;94.8200107
1851.6;94.88553267
1851.8;94.95109992
1852;94.99483659
1852.2;95.06047937
1852.4;95.10426642
1852.6;95.14807364
1852.8;95.19190103
1853;95.2138223
1853.2;95.25767999
1853.4;95.2796164
1853.6;95.30155787
1853.8;95.30155787
1854;95.32350439
1854.2;95.32350439
1854.4;95.32350439
1854.6;95.32350439
1854.8;95.30155787
1855;95.2796164
1855.2;95.2796164
1855.4;95.23574862
1855.6;95.2138223
1855.8;95.19190103
1856;95.14807364
1856.2;95.10426642
1856.4;95.06047937
1856.6;95.01671248
1856.8;94.95109992
1857;94.90738339
1857.2;94.84184633
1857.4;94.77635453
1857.6;94.71090795
1857.8;94.62371614
1858;94.55837496
1858.2;94.47132357
1858.4;94.40608763
1858.6;94.31917644
1858.8;94.23234526
1859;94.12391869
1859.2;94.03726727
1859.4;93.95069562
1859.6;93.84259312
1859.8;93.73461501
1860;93.64832199
1860.2;93.54056741
1860.4;93.43293683
1860.6;93.30394358
1860.8;93.19658526
1861;93.08935046
1861.2;92.98223906
1861.4;92.85386804
1861.6;92.74702759
1861.8;92.61898131
1862;92.49111181
1862.2;92.38468875
1862.4;92.25714272
1862.6;92.12977277
1862.8;92.00257866
1863;91.87556017
1863.2;91.74871703
1863.4;91.6431482
1863.6;91.51662593
1863.8;91.39027833
1864;91.26410518
1864.2;91.13810621
1864.4;91.0122812
1864.6;90.88662991
1864.8;90.76115208
1865;90.6358475
1865.2;90.5107159
1865.4;90.38575707
1865.6;90.26097075
1865.8;90.13635671
1866;90.01191471
1866.2;89.88764452
1866.4;89.78421709
1866.6;89.66026126
1866.8;89.53647655
1867;89.43345319
1867.2;89.30998162
1867.4;89.20721887
1867.6;89.08405964
1867.8;88.98155684
1868;88.87917199
1868.2;88.77690494
1868.4;88.67475557
1868.6;88.57272373
1868.8;88.47080929
1869;88.36901211
1869.2;88.26733207
1869.4;88.18607228
1869.6;88.08460274
1869.8;88.00351117
1870;87.92249425
1870.2;87.82132799
1870.4;87.7404788
1870.6;87.65970403
1870.8;87.59917176
1871;87.51852709
1871.2;87.43795666
1871.4;87.37757751
1871.6;87.31724006
1871.8;87.25694428
1872;87.19669013
1872.2;87.13647759
1872.4;87.07630663
1872.6;87.01617722
1872.8;86.97611401
1873;86.93606925
1873.2;86.87603668
1873.4;86.836038
1873.6;86.79605773
1873.8;86.7760745
1874;86.73612184
1874.2;86.71615241
1874.4;86.67622734
1874.6;86.6562717
1874.8;86.63632065
1875;86.6163742
1875.2;86.6163742
1875.4;86.59643234
1875.6;86.59643234
1875.8;86.59643234
1876;86.59643234
1876.2;86.59643234
1876.4;86.59643234
1876.6;86.6163742
1876.8;86.6163742
1877;86.63632065
1877.2;86.6562717
1877.4;86.67622734
1877.6;86.69618758
1877.8;86.71615241
1878;86.75609587
1878.2;86.79605773
1878.4;86.81604556
1878.6;86.85603503
1878.8;86.91605379
1879;86.95608933
1879.2;86.99614331
1879.4;87.05625887
1879.6;87.096359
1879.8;87.15654381
1880;87.21677022
1880.2;87.27703824
1880.4;87.3574604
1880.6;87.41782564
1880.8;87.49837752
1881;87.55884014
1881.2;87.63952196
1881.4;87.72027813
1881.6;87.80110871
1881.8;87.88201377
1882;87.98324994
1882.2;88.06432284
1882.4;88.16576903
1882.6;88.24701011
1882.8;88.34866674
1883;88.45044048
1883.2;88.55233145
1883.4;88.6543398
1883.6;88.75646566
1883.8;88.87917199
1884;88.98155684
1884.2;89.08405964
1884.4;89.20721887
1884.6;89.33054837
1884.8;89.43345319
1885;89.55709546
1885.2;89.68090867
1885.4;89.80489305
1885.6;89.92904884
1885.8;90.05337628
1886;90.17787559
1886.2;90.32334236
1886.4;90.4482149
1886.6;90.57326009
1886.8;90.71936465
1887;90.8447847
1887.2;90.99132726
1887.4;91.1171233
1887.6;91.26410518
1887.8;91.39027833
1888;91.53770084
1888.2;91.66425224
1888.4;91.81211669
1888.6;91.96021967
1888.8;92.08735521
1889;92.23590217
1889.2;92.38468875
1889.4;92.51241113
1889.6;92.66164375
1889.8;92.8111171
1890;92.93942901
1890.2;93.08935046
1890.4;93.21804703
1890.6;93.36841793
1890.8;93.49750031
1891;93.64832199
1891.2;93.77779134
1891.4;93.92906516
1891.6;94.05892264
1891.8;94.18895965
1892;94.31917644
1892.2;94.47132357
1892.4;94.60193073
1892.6;94.73271845
1892.8;94.86368699
1893;94.97296574
1893.2;95.10426642
1893.4;95.23574862
1893.6;95.34545597
1893.8;95.47727162
1894;95.58725719
1894.2;95.71940713
1894.4;95.82967163
1894.6;95.94006315
1894.8;96.05058184
1895;96.16122784
1895.2;96.2498364
1895.4;96.36071193
1895.6;96.47171519
1895.8;96.56060985
1896;96.64958643
1896.2;96.738645
1896.4;96.82778563
1896.6;96.91700839
1896.8;97.00631338
1897;97.07334612
1897.2;97.14042517
1897.4;97.22993603
1897.6;97.29712329
1897.8;97.36435698
1898;97.40920525
1898.2;97.47651639
1898.4;97.52141632
1898.6;97.588805
1898.8;97.63375666
1899;97.67872902
1899.2;97.70122297
1899.4;97.7462264
1899.6;97.7687359
1899.8;97.81377043
1900;97.83629548
1900.2;97.83629548
1900.4;97.85882571
1900.6;97.88136113
1900.8;97.88136113
1901;97.88136113
1901.2;97.88136113
1901.4;97.88136113
1901.6;97.88136113
1901.8;97.85882571
1902;97.83629548
1902.2;97.83629548
1902.4;97.79125057
1902.6;97.7687359
1902.8;97.7462264
1903;97.70122297
1903.2;97.65624025
1903.4;97.63375666
1903.6;97.56633694
1903.8;97.52141632
1904;97.47651639
1904.2;97.40920525
1904.4;97.34194059
1904.6;97.27472238
1904.8;97.20755058
1905;97.14042517
1905.2;97.05099672
1905.4;96.98397942
1905.6;96.894695
1905.8;96.80549277
1906;96.71637267
1906.2;96.6273346
1906.4;96.53837851
1906.6;96.42729855
1906.8;96.33852661
1907;96.22767661
1907.2;96.11695415
1907.4;96.00635909
1907.6;95.89589129
1907.8;95.7855506
1908;95.65330934
1908.2;95.54324776
1908.4;95.41134103
1908.6;95.2796164
1908.8;95.14807364
1909;95.0385934
1909.2;94.88553267
1909.4;94.75453398
1909.6;94.62371614
1909.8;94.4930789
1910;94.34089673
1910.2;94.21064996
1910.4;94.05892264
1910.6;93.92906516
1910.8;93.77779134
1911;93.62676115
1911.2;93.47597419
1911.4;93.32543008
1911.6;93.19658526
1911.8;93.0464911
1912;92.8752509
1912.2;92.72567426
1912.4;92.57633851
1912.6;92.42724327
1912.8;92.27838815
1913;92.12977277
1913.2;91.96021967
1913.4;91.81211669
1913.6;91.66425224
1913.8;91.49555587
1914;91.34820125
1914.2;91.20108394
1914.4;91.03323997
1914.6;90.88662991
1914.8;90.74025596
1915;90.59411775
1915.2;90.42739083
1915.4;90.2817565
1915.6;90.13635671
1915.8;89.97047223
1916;89.82557377
1916.2;89.68090867
1916.4;89.53647655
1916.6;89.39227705
1916.8;89.24830978
1917;89.10457436
1917.2;88.96107044
1917.4;88.81779763
1917.6;88.67475557
1917.8;88.53194387
1918;88.38936217
1918.2;88.26733207
1918.4;88.12517654
1918.6;87.98324994
1918.8;87.86178052
1919;87.7404788
1919.2;87.59917176
1919.4;87.4782326
1919.6;87.3574604
1919.8;87.23685494
1920;87.11641598
1920.2;86.99614331
1920.4;86.87603668
1920.6;86.75609587
1920.8;86.6562717
1921;86.5366343
1921.2;86.43706264
1921.4;86.31772788
1921.6;86.21840811
1921.8;86.11920261
1922;86.02011127
1922.2;85.92113395
1922.4;85.82227051
1922.6;85.74326166
1922.8;85.64460289
1923;85.56575761
1923.2;85.46730308
1923.4;85.38862102
1923.6;85.3100114
1923.8;85.23147415
1924;85.1530092
1924.2;85.0942079
1924.4;85.01586932
1924.6;84.95716272
1924.8;84.8789503
1925;84.82033825
1925.2;84.76176666
1925.4;84.70323553
1925.6;84.64474481
1925.8;84.60577344
1926;84.54735002
1926.2;84.50842349
1926.4;84.46951488
1926.6;84.43062419
1926.8;84.3917514
1927;84.35289651
1927.2;84.31405951
1927.4;84.27524039
1927.6;84.25583753
1927.8;84.23643914
1928;84.21704522
1928.2;84.19765576
1928.4;84.17827077
1928.6;84.15889023
1928.8;84.13951416
1929;84.13951416
1929.2;84.12014256
1929.4;84.12014256
1929.6;84.12014256
1929.8;84.12014256
1930;84.12014256
1930.2;84.13951416
1930.4;84.13951416
1930.6;84.15889023
1930.8;84.15889023
1931;84.17827077
1931.2;84.19765576
1931.4;84.21704522
1931.6;84.25583753
1931.8;84.27524039
1932;84.29464772
1932.2;84.33347578
1932.4;84.37232172
1932.6;84.3917514
1932.8;84.43062419
1933;84.46951488
1933.2;84.52788452
1933.4;84.56682001
1933.6;84.60577344
1933.8;84.66423723
1934;84.70323553
1934.2;84.76176666
1934.4;84.82033825
1934.6;84.8789503
1934.8;84.93760286
1935;84.99629594
1935.2;85.05502959
1935.4;85.13340425
1935.6;85.19223264
1935.8;85.27073373
1936;85.32965702
1936.2;85.40828474
1936.4;85.48698492
1936.6;85.54605763
1936.8;85.62488476
1937;85.70378452
1937.2;85.78275699
1937.4;85.88157491
1937.6;85.9607112
1937.8;86.03992041
1938;86.11920261
1938.2;86.21840811
1938.4;86.29785478
1938.6;86.39726607
1938.8;86.47687755
1939;86.57649507
1939.2;86.67622734
1939.4;86.75609587
1939.6;86.85603503
1939.8;86.95608933
1940;87.05625887
1940.2;87.15654381
1940.4;87.25694428
1940.6;87.33734791
1940.8;87.43795666
1941;87.53868129
1941.2;87.63952196
1941.4;87.7404788
1941.6;87.84155193
1941.8;87.94274149
1942;88.04404762
1942.2;88.14547044
1942.4;88.24701011
1942.6;88.36901211
1942.8;88.47080929
1943;88.57272373
1943.2;88.67475557
1943.4;88.77690494
1943.6;88.85870916
1943.8;88.96107044
1944;89.06354964
1944.2;89.16614689
1944.4;89.26886232
1944.6;89.37169609
1944.8;89.47464831
1945;89.55709546
1945.2;89.66026126
1945.4;89.76354589
1945.6;89.84625926
1945.8;89.94975815
1946;90.03264311
1946.2;90.13635671
1946.4;90.2194136
1946.6;90.32334236
1946.8;90.40657155
1947;90.48987744
1947.2;90.57326009
1947.4;90.65671957
1947.6;90.74025596
1947.8;90.82386933
1948;90.90755974
1948.2;90.97037815
1948.4;91.05420356
1948.6;91.13810621
1948.8;91.20108394
1949;91.26410518
1949.2;91.34820125
1949.4;91.41132415
1949.6;91.47449067
1949.8;91.53770084
1950;91.60095468
1950.2;91.6431482
1950.4;91.70647491
1950.6;91.76984538
1950.8;91.81211669
1951;91.85440747
1951.2;91.89671773
1951.4;91.96021967
1951.6;91.98139673
1951.8;92.02376548
1952;92.06615375
1952.2;92.10856154
1952.4;92.12977277
1952.6;92.15098887
1952.8;92.19343575
1953;92.21466651
1953.2;92.23590217
1953.4;92.23590217
1953.6;92.25714272
1953.8;92.27838815
1954;92.27838815
1954.2;92.29963848
1954.4;92.29963848
1954.6;92.29963848
1954.8;92.29963848
1955;92.27838815
1955.2;92.27838815
1955.4;92.27838815
1955.6;92.25714272
1955.8;92.23590217
1956;92.21466651
1956.2;92.19343575
1956.4;92.17220987
1956.6;92.15098887
1956.8;92.12977277
1957;92.08735521
1957.2;92.06615375
1957.4;92.02376548
1957.6;91.98139673
1957.8;91.93904748
1958;91.89671773
1958.2;91.85440747
1958.4;91.79097861
1958.6;91.74871703
1958.8;91.68536115
1959;91.62204901
1959.2;91.57986521
1959.4;91.51662593
1959.6;91.45343031
1959.8;91.36923737
1960;91.30614353
1960.2;91.24309326
1960.4;91.15909395
1960.6;91.09614523
1960.8;91.0122812
1961;90.92849439
1961.2;90.8447847
1961.4;90.78205302
1961.6;90.67759646
1961.8;90.59411775
1962;90.5107159
1962.2;90.42739083
1962.4;90.32334236
1962.6;90.24018978
1962.8;90.13635671
1963;90.05337628
1963.2;89.94975815
1963.4;89.84625926
1963.6;89.74287945
1963.8;89.66026126
1964;89.55709546
1964.2;89.45404838
1964.4;89.33054837
1964.6;89.22776196
1964.8;89.12509381
1965;89.0225438
1965.2;88.92011179
1965.4;88.79734893
1965.6;88.69517603
1965.8;88.5931207
1966;88.47080929
1966.2;88.36901211
1966.4;88.24701011
1966.6;88.14547044
1966.8;88.02377706
1967;87.92249425
1967.2;87.80110871
1967.4;87.70008211
1967.6;87.57900363
1967.8;87.45809231
1968;87.3574604
1968.2;87.23685494
1968.4;87.13647759
1968.6;87.01617722
1968.8;86.89604293
1969;86.79605773
1969.2;86.67622734
1969.4;86.57649507
1969.6;86.4569678
1969.8;86.35748782
1970;86.23826292
1970.2;86.13903458
1970.4;86.02011127
1970.6;85.92113395
1970.8;85.80251147
1971;85.70378452
1971.2;85.60517117
1971.4;85.48698492
1971.6;85.38862102
1971.8;85.29037031
1972;85.19223264
1972.2;85.0942079
1972.4;84.99629594
1972.6;84.89849665
1972.8;84.80080989
1973;84.70323553
1973.2;84.60577344
1973.4;84.50842349
1973.6;84.43062419
1973.8;84.33347578
1974;84.25583753
1974.2;84.15889023
1974.4;84.08141272
1974.6;83.98466612
1974.8;83.90734899
1975;83.83010305
1975.2;83.75292821
1975.4;83.67582443
1975.6;83.59879163
1975.8;83.52182974
1976;83.44493871
1976.2;83.38731689
1976.4;83.31054969
1976.6;83.25302067
1976.8;83.17637711
1977;83.11894074
1977.2;83.06154404
1977.4;83.00418697
1977.6;82.94686951
1977.8;82.88959163
1978;82.8323533
1978.2;82.77515449
1978.4;82.7370439
1978.6;82.67991091
1978.8;82.64184417
1979;82.60379496
1979.2;82.56576326
1979.4;82.52774908
1979.6;82.48975239
1979.8;82.4517732
1980;82.4138115
1980.2;82.37586728
1980.4;82.35690172
1980.6;82.33794052
1980.8;82.30003123
1981;82.28108313
1981.2;82.26213939
1981.4;82.24320001
1981.6;82.22426499
1981.8;82.22426499
1982;82.20533434
1982.2;82.20533434
1982.4;82.18640804
1982.6;82.18640804
1982.8;82.18640804
1983;82.18640804
1983.2;82.18640804
1983.4;82.20533434
1983.6;82.20533434
1983.8;82.20533434
1984;82.22426499
1984.2;82.24320001
1984.4;82.26213939
1984.6;82.26213939
1984.8;82.30003123
1985;82.31898369
1985.2;82.33794052
1985.4;82.35690172
1985.6;82.3948372
1985.8;82.43279017
1986;82.4517732
1986.2;82.48975239
1986.4;82.52774908
1986.6;82.56576326
1986.8;82.60379496
1987;82.66087535
1987.2;82.69895086
1987.4;82.756097
1987.6;82.79421637
1987.8;82.85142835
1988;82.90867986
1988.2;82.96597093
1988.4;83.02330159
1988.6;83.08067187
1988.8;83.13808179
1989;83.19553138
1989.2;83.2721926
1989.4;83.32973486
1989.6;83.40651974
1989.8;83.48337537
1990;83.54106357
1990.2;83.61804318
1990.4;83.69509372
1990.6;83.77221526
1990.8;83.84940786
1991;83.94599865
1991.2;84.02335139
1991.4;84.10077541
1991.6;84.19765576
1991.8;84.27524039
1992;84.37232172
1992.2;84.46951488
1992.4;84.54735002
1992.6;84.64474481
1992.8;84.74225179
1993;84.8398711
1993.2;84.93760286
1993.4;85.0354472
1993.6;85.13340425
1993.8;85.23147415
1994;85.34930716
1994.2;85.44762577
1994.4;85.54605763
1994.6;85.66432556
1994.8;85.76300705
1995;85.88157491
1995.2;85.98050667
1995.4;86.09937522
1995.6;86.19855787
1995.8;86.31772788
1996;86.43706264
1996.2;86.5366343
1996.4;86.6562717
1996.6;86.7760745
1996.8;86.87603668
1997;86.99614331
1997.2;87.11641598
1997.4;87.23685494
1997.6;87.3574604
1997.8;87.45809231
1998;87.57900363
1998.2;87.70008211
1998.4;87.82132799
1998.6;87.94274149
1998.8;88.06432284
1999;88.16576903
1999.2;88.28765872
1999.4;88.40971692
1999.6;88.53194387
1999.8;88.6543398
2000;88.75646566
